complexity,loc,language_type,maint_type,skill,age,interdependence,team_size,exp,def_density,def_severity,churn,change_req,test_cov,doc_quality,cost
45,42948,c#,perfective,3,3,low,5,senior,5.03570074403555,medium,30.679428311010128,46,27.463687981698293,3.456174427890254,15337.068755401497
58,27032,javascript,adaptive,6,10,low,1,junior,8.016425898313672,low,3.603737749918745,98,27.308145032131836,3.041050584882597,12308.390518114695
31,18349,javascript,preventive,8,1,medium,1,junior,4.415340103788969,high,93.27791246877345,13,30.26222850818887,2.7351376088294908,8785.901984425345
23,42059,c#,corrective,7,3,medium,9,expert,4.906135758981991,low,34.51798382956305,65,61.23133848469222,3.373084371951969,14419.177689182812
42,26856,javascript,adaptive,3,0,low,5,senior,8.487675852813142,low,10.648176328470637,28,43.83327756143538,1.9335818069136268,10156.713058336169
10,58454,python,perfective,8,1,high,1,senior,7.060581146380308,high,49.18568713931474,3,72.67348363533426,4.765036256710591,18517.216852073325
32,40862,javascript,perfective,2,12,high,7,senior,4.9045440851978475,medium,76.84677956641337,25,89.49106425646659,3.3551781167209183,14486.779604108506
53,37680,php,corrective,10,7,medium,9,junior,2.5769564818917967,medium,22.164731461755917,11,67.41993749428606,2.244769777417506,12857.00756376657
30,1924,javascript,perfective,9,5,medium,1,senior,8.849267468449666,medium,26.949005013336336,1,20.44667201975755,2.798719403540629,4819.171725929846
39,26331,python,adaptive,4,1,low,4,junior,5.770204016905583,medium,24.27149867985832,16,93.26819023605022,4.222739155507569,10392.098797371298
31,59771,php,corrective,1,11,medium,3,senior,2.2114761011069337,low,99.16730528316782,34,26.44928733474785,1.6464642429211898,18839.58219539841
2,36509,java,corrective,8,5,high,5,senior,2.691197526380104,medium,19.740373373054254,9,14.989429532815812,2.1713424898410416,12427.195422618168
78,24403,java,perfective,7,9,low,7,senior,8.03133088936246,medium,57.5520216966124,85,8.996727886096089,3.7180320909462217,12449.382909804377
77,20470,python,corrective,5,8,low,8,senior,0.4414556208745546,high,92.52646416569644,42,56.33837406661656,2.2619568259288956,10143.666474245532
12,35178,java,corrective,10,6,medium,2,expert,9.9209218702882,medium,14.689656887777925,20,11.376246248065181,4.170006727445864,13445.548760976131
39,7188,php,corrective,5,8,low,7,senior,1.3035167971479178,high,97.08541978677002,14,13.877588411263076,1.5218139487094433,6102.275702916167
66,52675,javascript,perfective,7,4,high,1,junior,7.960685253969374,low,94.74772343956246,34,30.003048059549663,4.0507446818184345,18521.369691550695
13,38669,java,adaptive,5,6,low,7,junior,3.9477531677168285,medium,88.45719870582626,84,28.16530096844638,1.273406859402265,13204.661663165263
46,27390,php,perfective,8,10,high,8,senior,4.922161832874669,medium,21.455652133000225,84,60.42395103321423,1.0503704506699791,11121.641592530597
27,53938,php,corrective,6,13,medium,2,expert,8.806505774645778,high,63.405505601098334,84,81.67452794726815,4.5928940753286485,19070.408419607433
17,25889,php,adaptive,5,6,high,9,expert,4.129111895892132,low,76.08914729612401,59,76.13496562028924,3.3253568677291945,10655.622504439954
60,55729,java,adaptive,9,11,medium,1,expert,5.374937536732345,medium,98.60279281964297,43,26.248445471647674,2.407307588347246,19146.353541629032
64,28778,javascript,perfective,2,11,medium,6,senior,0.4929966240916994,high,18.04238220813704,95,24.53104979859799,1.9303785478554016,12834.575651813371
35,29310,dart,preventive,1,2,high,1,senior,0.023474738674531537,low,76.60258995192964,4,96.57915301069676,3.4675431330432644,11099.065650400942
70,16085,php,corrective,8,6,medium,3,senior,2.447998730017259,high,33.880116992711294,72,0.8236241591960125,3.036008734146953,10158.807473352417
30,45082,python,adaptive,3,0,medium,6,junior,6.805830929187673,low,17.56264655680023,17,87.97205330602158,4.966391102119941,14909.699510193239
71,21252,python,corrective,7,8,medium,3,junior,1.212648933591367,high,42.13769412138549,20,19.972851912240497,4.932863946614983,11490.298937102274
74,5348,javascript,adaptive,10,9,high,8,expert,1.1376195880454942,high,79.38359121486164,71,94.72843230897678,3.5400982645664385,7302.418361046986
63,21833,typescript,corrective,8,12,medium,5,junior,4.109606080359033,medium,46.48498037040522,97,34.23072848275197,2.771482024423562,11170.271546486309
28,10035,javascript,corrective,6,5,high,2,junior,6.478370386082265,medium,53.75231002030485,73,44.03517738932523,2.9645638765386484,7426.162100623638
60,4309,javascript,corrective,10,4,low,4,junior,7.120719922479305,low,99.51594102001212,50,70.7120613944381,3.7299162649474478,5939.2449732994155
79,59025,python,adaptive,9,6,medium,9,expert,1.7845067409837478,high,39.9109299557426,40,58.76690514732603,1.4062981769415255,19038.517146624672
37,30955,c#,corrective,7,4,high,4,senior,0.7958814737204245,medium,61.54007547092398,23,31.79393297068228,2.3134082952428727,11897.66295406938
22,56371,php,perfective,10,9,medium,8,senior,9.403970339455443,low,36.524420161537186,23,55.38309158678235,1.3010889640144154,16772.73321345557
68,58399,java,adaptive,5,4,high,5,expert,2.606663825621017,medium,39.27856463287049,95,73.07068843628862,1.2934430380676782,19177.054098386136
20,13716,php,corrective,8,10,high,1,senior,8.533464976087238,medium,69.56407534454081,96,4.23349459024921,1.783356967576935,8707.310641578237
68,26070,kotlin,perfective,2,9,medium,7,senior,8.634914504628183,low,93.78869760948835,37,1.1199305255704117,2.9410130183729075,12065.932442358717
64,42944,java,corrective,7,10,low,3,junior,7.725225917625444,low,54.23589504923214,43,45.80669390728913,4.139097284651157,15949.85602406229
17,43518,javascript,adaptive,4,6,low,8,junior,1.6883360665257008,low,76.83999289487798,56,13.183661780351418,2.94198356466349,14769.840154516896
12,52824,java,adaptive,9,9,high,3,expert,8.218014592542003,medium,8.920655881696382,58,66.43442914647144,2.341906442243479,17080.19974312149
22,39898,php,corrective,1,6,high,1,senior,7.692505592415867,medium,21.115803743192696,33,21.40524562274342,1.3294119613470325,13882.388991721922
17,43556,javascript,corrective,7,12,low,5,senior,5.967229901062171,medium,50.213164091953246,74,43.2851106795671,3.2011820927325183,15361.160357491864
10,15283,c#,corrective,6,10,low,2,senior,3.3720203516895273,high,2.001172362877479,94,19.767093687426897,2.085074345932707,8542.001349741466
65,1104,php,preventive,8,2,low,4,senior,2.625086042665441,high,25.28549787625588,81,54.848358574912446,3.4597367116685898,5827.192955097478
22,34582,java,adaptive,5,2,high,1,junior,1.2188921208035897,medium,51.740128982496614,22,11.60534593845689,4.908750956529673,13642.796102400327
50,34899,typescript,adaptive,1,9,medium,9,junior,5.097570669008714,low,1.4961198256300712,85,2.310685278748026,1.4452572859102006,13314.724007917948
14,28616,javascript,adaptive,1,11,medium,6,junior,5.852608755098466,medium,26.45462862260417,42,5.113163810669718,1.8485015948877597,11217.5443446446
64,24560,python,corrective,9,12,medium,8,junior,3.5933899051578724,medium,51.40308194758695,81,95.425844151531,2.892378152397499,10985.832882390441
47,34191,c#,adaptive,10,2,high,4,expert,4.7535906768086855,medium,57.314924798124565,39,14.228621861093583,4.8744552613837175,14305.501642306888
29,17912,php,perfective,6,5,medium,9,junior,3.635144573692667,medium,92.57516930553055,46,70.84782531368351,4.087239105079982,8816.799173243146
76,38397,java,corrective,10,11,medium,2,junior,6.410060573207012,medium,64.53456232506079,40,6.792620422282624,4.5929167726513205,15927.690235219892
36,46796,php,corrective,5,5,low,9,senior,9.012592077965634,high,41.473580252999376,46,10.816035223518217,2.3348593939031717,15959.89648661174
52,49885,typescript,corrective,1,12,medium,5,expert,1.6392026204694488,low,93.03511771330678,19,50.887625140933466,4.968153895114378,17973.247568267725
76,2705,java,adaptive,6,12,high,6,junior,3.8140880990312342,medium,78.48829833877943,76,46.48709301543437,1.4113312642566296,6223.979053216179
7,36995,dart,preventive,6,2,high,3,junior,1.4086860395086132,low,20.00089211127476,64,95.15803094398696,1.2118916241844033,11716.064984851528
29,46340,python,corrective,3,2,low,4,senior,6.2494377040783196,high,13.084236134881976,67,94.48354530207374,4.422410508216112,15924.391599576255
11,23300,java,adaptive,8,7,low,6,senior,7.288705094885958,low,67.58116357427329,23,77.9608642542465,4.7090594808279445,9714.06452788612
33,35220,python,corrective,1,7,low,7,senior,9.31912732597456,low,55.98831655769838,99,60.21018301273497,1.362341430184407,12710.802648321554
6,38278,php,preventive,1,6,medium,1,expert,2.788719262609649,medium,78.96736137927557,35,45.4960317393011,1.453709706983366,13069.065480784982
79,21159,c#,corrective,6,9,high,7,expert,9.502112058654301,medium,73.88050500786865,44,35.617853432842104,1.1326966310230953,10547.842248683099
32,28109,python,adaptive,10,3,low,1,senior,0.632626718206748,low,62.521153385751504,1,94.70875469755555,1.4180302505708964,9467.653127206373
51,28460,javascript,perfective,1,3,medium,5,senior,6.0301386336458815,medium,98.63821716288922,27,60.29088114246856,1.8376792672011235,11100.140716118001
75,11603,c#,perfective,6,2,medium,6,senior,0.5713271934332997,medium,53.35897301104087,25,57.90725276859945,4.880306475640004,8420.20128052642
58,22332,python,adaptive,1,4,low,2,junior,8.937741877619448,low,11.310575650171984,22,23.190112176891486,3.671440888958722,10498.353803891112
26,26426,php,corrective,6,2,medium,9,expert,5.298090570700541,medium,82.82735648159884,78,4.669781788511306,4.114212102074168,11939.862641614756
46,30954,php,corrective,3,12,low,6,senior,6.693483507627961,high,25.185336234570897,35,94.51885797595445,4.1045576147660885,12572.899973692312
29,14443,javascript,corrective,8,7,medium,7,junior,8.315739259104525,medium,77.73021481439183,90,31.37352588446539,3.1402949991168585,8597.320563021918
4,45072,kotlin,corrective,6,6,high,8,senior,1.5031062248396876,high,95.71070960000515,5,44.25890233244587,4.189955910852069,15307.125822464775
13,49129,javascript,adaptive,1,12,medium,1,junior,0.38591561938133845,medium,69.67955139643412,34,11.463994358570684,3.3832301295598786,16872.830367224924
39,6790,dart,corrective,5,2,low,8,senior,8.788811459128521,medium,59.60301609498011,37,83.6924329909292,2.2581843904134304,5293.043573037325
15,18240,c#,corrective,8,8,high,4,senior,3.149332274589325,low,46.03861756750406,34,2.7631832855930627,3.244440435073603,9201.31489905441
29,53128,c#,adaptive,3,11,medium,8,senior,1.2897890792716526,low,36.440986599540324,99,83.39907620990965,3.134034344538054,17506.12283970792
29,39013,python,preventive,6,13,high,6,expert,4.684612370870865,high,35.30047509718363,73,14.028501278796679,4.293812215037283,15917.806947130022
75,53238,php,adaptive,5,12,low,9,junior,5.983060756960188,high,63.63727057095906,93,88.6564112631152,4.9269088695266365,19278.42458389102
32,53336,javascript,corrective,6,4,low,4,senior,0.30970603422510123,medium,75.12731169377459,52,72.97726373361574,2.644170261683722,16921.88715106713
2,42956,python,corrective,10,8,low,2,senior,2.7489565825708775,low,67.85170694844143,37,16.46702625073051,4.053562713765439,14869.387802721463
47,45197,python,preventive,1,6,low,2,senior,0.3279987427689601,low,19.841010119356273,92,56.58179928594681,1.3990520161525342,15354.044821267948
78,41421,javascript,corrective,7,6,medium,5,senior,4.20335389195499,medium,49.39871801434912,58,31.265631435521946,4.107325477793154,16172.14485171029
22,3930,javascript,corrective,9,5,high,9,senior,8.951000290662442,medium,79.1640072183063,42,17.823309891158345,2.4856676479729285,5437.071977620824
75,19687,ruby,adaptive,2,1,medium,3,senior,9.826524114935692,low,47.57040781890562,3,85.91821994111083,1.1575606515587467,8452.128117999559
27,42030,php,adaptive,10,8,low,8,junior,6.370475535036276,high,53.66232797354938,4,40.35227665072294,2.452984714248709,13955.900530489716
67,25104,python,adaptive,5,5,medium,4,expert,1.616376937845918,medium,77.11360481708222,67,39.85437143653825,3.442571003686579,12033.835666121873
56,7714,ruby,corrective,10,7,low,6,senior,9.058493899993058,high,66.12653062650915,99,16.988667480662002,1.4770006707258663,7275.111593736674
21,13923,python,corrective,4,0,medium,6,senior,5.162478232000605,high,40.93449208823926,44,38.306567608577865,4.696137969721018,8370.403278299113
47,34721,php,preventive,6,4,medium,3,junior,1.537493121029181,high,89.54127111942189,79,87.16168463288501,1.3106896530913543,12630.156488356826
59,11575,php,corrective,6,11,high,5,junior,9.217266694516614,medium,16.25670686634786,24,36.31287104896359,4.720026879332664,8837.568121921291
6,11623,javascript,adaptive,2,0,high,3,senior,7.57469050723103,medium,99.55164485903248,77,95.1603562499788,3.828550071742746,7234.186660987686
19,22047,ruby,perfective,2,9,low,1,expert,7.317052727231515,medium,11.88525784762372,10,94.63088992083874,2.3188487016568144,8979.4516244219
57,25533,java,adaptive,4,10,medium,7,senior,7.091807037944047,medium,1.4949971104238902,28,14.489865930734602,2.563001390836373,11302.129961627492
69,24559,javascript,corrective,1,13,high,4,expert,2.0033982109644235,medium,89.00189011487647,33,17.73112535226449,3.9632374589309767,12740.181492389143
3,1267,php,corrective,9,7,high,7,senior,2.110066917075261,high,24.49535083659561,85,86.26740703318892,3.4058844035248295,4733.851061921987
1,54220,javascript,adaptive,7,7,medium,3,senior,6.88292998427255,high,72.96996274467209,13,39.27609189247192,3.686571685819781,17409.43698073526
58,30303,java,perfective,7,0,high,5,junior,2.197227501103969,high,81.10153749320693,23,0.43739822830093367,2.55665846605392,12485.18475413601
38,9937,javascript,preventive,3,8,low,5,expert,4.3867169680304885,high,85.89863910321168,58,27.3871819705371,2.951253927230396,7947.174199073515
15,47027,php,corrective,3,1,high,2,junior,7.820018255939414,low,99.15942356641668,38,59.762899319556,4.9594699361515735,16149.158010957297
34,56571,java,corrective,1,11,low,2,expert,7.839525180978409,low,29.403971003999906,25,79.9265965959968,1.8556914819988708,17647.253820657366
61,37087,python,preventive,3,8,medium,4,expert,4.532617725258596,medium,71.02433419272592,42,13.338861709325956,2.6714247460885256,14703.436126980188
35,19729,ruby,perfective,3,0,high,4,expert,7.921899382752451,medium,11.539985828082822,35,11.054136441673535,2.167292750295869,9483.634701185303
64,40851,php,perfective,4,11,low,4,senior,8.386217961980568,high,40.68092913568494,38,92.20926535723316,4.060446041759399,15401.549801022604
25,32521,python,corrective,4,9,medium,6,senior,6.547757512842603,medium,84.79716933125904,60,75.11483678225827,4.056050502662883,12801.383747033517
24,33907,java,adaptive,3,13,medium,2,senior,2.2842585230842016,medium,36.76580460591084,15,58.97796007780784,2.1697818439895835,12312.18733126042
12,27955,python,perfective,10,13,high,6,junior,2.740117803855475,medium,59.10953805356141,58,76.9186789995928,1.3255612665319316,10405.857970762523
18,38332,java,adaptive,8,8,high,7,senior,3.1484115540873536,low,50.377344372463405,95,42.88543613066385,1.0457307066888162,13301.356725654688
15,5435,javascript,adaptive,8,3,high,3,junior,1.16804107733952,medium,64.59515311120451,5,75.84557473091266,2.709802132969942,4750.735822874654
27,20759,ruby,corrective,1,8,medium,8,senior,2.731596203699451,high,97.28943893876949,97,37.18029912745357,2.6413503773430835,10318.791999577232
72,39410,c#,adaptive,7,6,high,2,junior,2.095192243125321,low,5.573552650140212,55,24.409457249260235,4.953559514559451,15907.828261062712
60,48205,c#,corrective,2,10,medium,8,junior,4.553287498086021,medium,57.39615175016297,7,72.90134212929686,2.8792083027907185,16122.195078304503
46,56854,java,adaptive,1,5,medium,5,senior,9.084375478722649,medium,86.30287792502848,93,41.96722921572683,2.0256734783016825,18839.006609800686
17,40680,php,preventive,3,4,high,2,senior,1.0448031675395808,low,48.13827117484275,26,98.13771043261949,4.56491776412587,14084.514575349234
53,38688,javascript,corrective,4,10,medium,7,senior,7.202679239473956,low,7.852718594157282,70,34.9485182308101,2.964271798614314,14619.075766720678
8,13816,dart,perfective,6,8,low,2,junior,6.872830044131277,high,56.05393524167709,26,92.17274205310659,3.3967025408423113,7213.629766730526
79,55884,c#,corrective,10,1,low,6,senior,0.9575419866335766,medium,33.20738908238204,88,93.29625485670795,1.3826748417128507,17738.25758614916
27,57643,python,adaptive,5,13,low,3,junior,9.225724049058,low,15.49417853379359,45,24.185294706474615,2.5316656293190962,18458.378902221062
46,36147,c#,preventive,4,12,high,9,senior,5.684722021568196,low,84.9034513283473,40,79.82211815880133,4.7768946978951465,14204.470820442422
50,32071,java,corrective,8,10,medium,3,senior,3.6372552113568424,medium,52.15995129911216,78,43.30745051445651,3.3580215367017017,13407.866564247912
71,17908,c#,corrective,4,13,high,3,senior,7.565385834953067,medium,93.32764123790666,24,91.7524727230348,2.3780074205698467,9563.907381822935
3,28132,python,adaptive,10,11,medium,5,senior,2.5736545840163405,medium,80.6016504603069,85,45.01242726352388,3.5026687225263724,11609.563063136087
64,34949,python,corrective,2,1,low,7,senior,6.935098370463204,low,69.29717937736673,17,74.4303717337366,4.6416443583124645,13298.059368446984
44,57466,php,perfective,3,10,medium,8,senior,0.3971120757224722,high,0.5025503365311934,11,46.69674091637979,2.09596240189036,18138.23377302263
53,53076,java,preventive,6,11,high,7,senior,8.39408037609272,medium,42.782345663825,86,22.780075571285618,3.0204668738826976,18818.1314889288
24,46045,php,adaptive,8,8,medium,9,senior,4.481708470213185,medium,19.74862816520323,50,19.935012894468628,4.834762615647021,16389.66925834666
